0,0,6
0.014286,0,5.9838
0.028571,0,5.9638
0.042857,0,5.9403
0.057143,0,5.9135
0.071429,0,5.884
0.085714,0,5.8523
0.1,0,5.8191
0.11429,0,5.7851
0.12857,0,5.7511
0.14286,0,5.7179
0.15714,0,5.6863
0.17143,0,5.6573
0.18571,0,5.6316
0.2,0,5.6098
0.21429,0,5.5926
0.22857,0,5.5807
0.24286,0,5.5743
0.25714,0,5.5737
0.64286,0,5.5002
0.65714,0,5.4018
0.67143,0,5.2984
0.68571,0,5.1918
0.7,0,5.0837
0.71429,0,4.9758
0.72857,0,4.8701
0.74286,0,4.7684
0.75714,0,4.6727
0.77143,0,4.5848
0.78571,0,4.5064
0.8,0,4.4392
0.81429,0,4.3845
0.82857,0,4.3437
0.84286,0,4.3177
0.85714,0,4.3072
0,0.014286,5.9838
0.014286,0.014286,5.9676
0.028571,0.014286,5.9476
0.042857,0.014286,5.9241
0.057143,0.014286,5.8973
0.071429,0.014286,5.8678
0.085714,0.014286,5.8361
0.1,0.014286,5.8029
0.11429,0.014286,5.7689
0.12857,0.014286,5.7349
0.14286,0.014286,5.7017
0.15714,0.014286,5.6701
0.17143,0.014286,5.6411
0.18571,0.014286,5.6154
0.2,0.014286,5.5936
0.21429,0.014286,5.5764
0.22857,0.014286,5.5645
0.24286,0.014286,5.5581
0.25714,0.014286,5.5575
0.64286,0.014286,5.484
0.65714,0.014286,5.3856
0.67143,0.014286,5.2822
0.68571,0.014286,5.1756
0.7,0.014286,5.0675
0.71429,0.014286,4.9596
0.72857,0.014286,4.8539
0.74286,0.014286,4.7522
0.75714,0.014286,4.6565
0.77143,0.014286,4.5686
0.78571,0.014286,4.4902
0.8,0.014286,4.423
0.81429,0.014286,4.3683
0.82857,0.014286,4.3275
0.84286,0.014286,4.3015
0.85714,0.014286,4.291
0,0.028571,5.9638
0.014286,0.028571,5.9476
0.028571,0.028571,5.9277
0.042857,0.028571,5.9041
0.057143,0.028571,5.8774
0.071429,0.028571,5.8479
0.085714,0.028571,5.8162
0.1,0.028571,5.7829
0.11429,0.028571,5.7489
0.12857,0.028571,5.7149
0.14286,0.028571,5.6817
0.15714,0.028571,5.6502
0.17143,0.028571,5.6211
0.18571,0.028571,5.5954
0.2,0.028571,5.5736
0.21429,0.028571,5.5565
0.22857,0.028571,5.5445
0.24286,0.028571,5.5381
0.25714,0.028571,5.5375
0.64286,0.028571,5.464
0.65714,0.028571,5.3656
0.67143,0.028571,5.2623
0.68571,0.028571,5.1557
0.7,0.028571,5.0475
0.71429,0.028571,4.9396
0.72857,0.028571,4.8339
0.74286,0.028571,4.7322
0.75714,0.028571,4.6365
0.77143,0.028571,4.5486
0.78571,0.028571,4.4702
0.8,0.028571,4.403
0.81429,0.028571,4.3483
0.82857,0.028571,4.3075
0.84286,0.028571,4.2815
0.85714,0.028571,4.271
0,0.042857,5.9403
0.014286,0.042857,5.9241
0.028571,0.042857,5.9041
0.042857,0.042857,5.8806
0.057143,0.042857,5.8538
0.071429,0.042857,5.8243
0.085714,0.042857,5.7926
0.1,0.042857,5.7594
0.11429,0.042857,5.7254
0.12857,0.042857,5.6914
0.14286,0.042857,5.6582
0.15714,0.042857,5.6266
0.17143,0.042857,5.5976
0.18571,0.042857,5.5719
0.2,0.042857,5.5501
0.21429,0.042857,5.5329
0.22857,0.042857,5.521
0.24286,0.042857,5.5146
0.25714,0.042857,5.514
0.64286,0.042857,5.4405
0.65714,0.042857,5.3421
0.67143,0.042857,5.2387
0.68571,0.042857,5.1321
0.7,0.042857,5.024
0.71429,0.042857,4.9161
0.72857,0.042857,4.8104
0.74286,0.042857,4.7087
0.75714,0.042857,4.613
0.77143,0.042857,4.5251
0.78571,0.042857,4.4467
0.8,0.042857,4.3795
0.81429,0.042857,4.3248
0.82857,0.042857,4.284
0.84286,0.042857,4.258
0.85714,0.042857,4.2475
0,0.057143,5.9135
0.014286,0.057143,5.8973
0.028571,0.057143,5.8774
0.042857,0.057143,5.8538
0.057143,0.057143,5.8271
0.071429,0.057143,5.7976
0.085714,0.057143,5.7659
0.1,0.057143,5.7326
0.11429,0.057143,5.6986
0.12857,0.057143,5.6646
0.14286,0.057143,5.6314
0.15714,0.057143,5.5999
0.17143,0.057143,5.5709
0.18571,0.057143,5.5451
0.2,0.057143,5.5233
0.21429,0.057143,5.5062
0.22857,0.057143,5.4942
0.24286,0.057143,5.4878
0.25714,0.057143,5.4872
0.64286,0.057143,5.4137
0.65714,0.057143,5.3153
0.67143,0.057143,5.212
0.68571,0.057143,5.1054
0.7,0.057143,4.9972
0.71429,0.057143,4.8893
0.72857,0.057143,4.7836
0.74286,0.057143,4.6819
0.75714,0.057143,4.5862
0.77143,0.057143,4.4983
0.78571,0.057143,4.4199
0.8,0.057143,4.3527
0.81429,0.057143,4.2981
0.82857,0.057143,4.2572
0.84286,0.057143,4.2312
0.85714,0.057143,4.2208
0,0.071429,5.884
0.014286,0.071429,5.8678
0.028571,0.071429,5.8479
0.042857,0.071429,5.8243
0.057143,0.071429,5.7976
0.071429,0.071429,5.7681
0.085714,0.071429,5.7364
0.1,0.071429,5.7031
0.11429,0.071429,5.6691
0.12857,0.071429,5.6351
0.14286,0.071429,5.6019
0.15714,0.071429,5.5704
0.17143,0.071429,5.5414
0.18571,0.071429,5.5156
0.2,0.071429,5.4938
0.21429,0.071429,5.4767
0.22857,0.071429,5.4647
0.24286,0.071429,5.4583
0.25714,0.071429,5.4577
0.64286,0.071429,5.3842
0.65714,0.071429,5.2858
0.67143,0.071429,5.1825
0.68571,0.071429,5.0759
0.7,0.071429,4.9677
0.71429,0.071429,4.8598
0.72857,0.071429,4.7541
0.74286,0.071429,4.6524
0.75714,0.071429,4.5567
0.77143,0.071429,4.4688
0.78571,0.071429,4.3904
0.8,0.071429,4.3232
0.81429,0.071429,4.2686
0.82857,0.071429,4.2277
0.84286,0.071429,4.2017
0.85714,0.071429,4.1912
0,0.085714,5.8523
0.014286,0.085714,5.8361
0.028571,0.085714,5.8162
0.042857,0.085714,5.7926
0.057143,0.085714,5.7659
0.071429,0.085714,5.7364
0.085714,0.085714,5.7047
0.1,0.085714,5.6714
0.11429,0.085714,5.6374
0.12857,0.085714,5.6034
0.14286,0.085714,5.5702
0.15714,0.085714,5.5387
0.17143,0.085714,5.5096
0.18571,0.085714,5.4839
0.2,0.085714,5.4621
0.21429,0.085714,5.445
0.22857,0.085714,5.433
0.24286,0.085714,5.4266
0.25714,0.085714,5.426
0.64286,0.085714,5.3525
0.65714,0.085714,5.2541
0.67143,0.085714,5.1508
0.68571,0.085714,5.0442
0.7,0.085714,4.936
0.71429,0.085714,4.8281
0.72857,0.085714,4.7224
0.74286,0.085714,4.6207
0.75714,0.085714,4.525
0.77143,0.085714,4.4371
0.78571,0.085714,4.3587
0.8,0.085714,4.2915
0.81429,0.085714,4.2368
0.82857,0.085714,4.196
0.84286,0.085714,4.17
0.85714,0.085714,4.1595
0,0.1,5.8191
0.014286,0.1,5.8029
0.028571,0.1,5.7829
0.042857,0.1,5.7594
0.057143,0.1,5.7326
0.071429,0.1,5.7031
0.085714,0.1,5.6714
0.1,0.1,5.6382
0.11429,0.1,5.6042
0.12857,0.1,5.5702
0.14286,0.1,5.537
0.15714,0.1,5.5054
0.17143,0.1,5.4764
0.18571,0.1,5.4507
0.2,0.1,5.4289
0.21429,0.1,5.4117
0.22857,0.1,5.3998
0.24286,0.1,5.3934
0.25714,0.1,5.3928
0.64286,0.1,5.3193
0.65714,0.1,5.2209
0.67143,0.1,5.1175
0.68571,0.1,5.0109
0.7,0.1,4.9028
0.71429,0.1,4.7949
0.72857,0.1,4.6892
0.74286,0.1,4.5875
0.75714,0.1,4.4918
0.77143,0.1,4.4039
0.78571,0.1,4.3255
0.8,0.1,4.2583
0.81429,0.1,4.2036
0.82857,0.1,4.1628
0.84286,0.1,4.1368
0.85714,0.1,4.1263
0,0.11429,5.7851
0.014286,0.11429,5.7689
0.028571,0.11429,5.7489
0.042857,0.11429,5.7254
0.057143,0.11429,5.6986
0.071429,0.11429,5.6691
0.085714,0.11429,5.6374
0.1,0.11429,5.6042
0.11429,0.11429,5.5701
0.12857,0.11429,5.5361
0.14286,0.11429,5.5029
0.15714,0.11429,5.4714
0.17143,0.11429,5.4424
0.18571,0.11429,5.4166
0.2,0.11429,5.3949
0.21429,0.11429,5.3777
0.22857,0.11429,5.3657
0.24286,0.11429,5.3593
0.25714,0.11429,5.3587
0.64286,0.11429,5.2853
0.65714,0.11429,5.1868
0.67143,0.11429,5.0835
0.68571,0.11429,4.9769
0.7,0.11429,4.8688
0.71429,0.11429,4.7609
0.72857,0.11429,4.6551
0.74286,0.11429,4.5535
0.75714,0.11429,4.4577
0.77143,0.11429,4.3698
0.78571,0.11429,4.2915
0.8,0.11429,4.2242
0.81429,0.11429,4.1696
0.82857,0.11429,4.1288
0.84286,0.11429,4.1028
0.85714,0.11429,4.0923
0,0.12857,5.7511
0.014286,0.12857,5.7349
0.028571,0.12857,5.7149
0.042857,0.12857,5.6914
0.057143,0.12857,5.6646
0.071429,0.12857,5.6351
0.085714,0.12857,5.6034
0.1,0.12857,5.5702
0.11429,0.12857,5.5361
0.12857,0.12857,5.5021
0.14286,0.12857,5.4689
0.15714,0.12857,5.4374
0.17143,0.12857,5.4084
0.18571,0.12857,5.3826
0.2,0.12857,5.3608
0.21429,0.12857,5.3437
0.22857,0.12857,5.3317
0.24286,0.12857,5.3253
0.25714,0.12857,5.3247
0.64286,0.12857,5.2512
0.65714,0.12857,5.1528
0.67143,0.12857,5.0495
0.68571,0.12857,4.9429
0.7,0.12857,4.8347
0.71429,0.12857,4.7269
0.72857,0.12857,4.6211
0.74286,0.12857,4.5194
0.75714,0.12857,4.4237
0.77143,0.12857,4.3358
0.78571,0.12857,4.2574
0.8,0.12857,4.1902
0.81429,0.12857,4.1356
0.82857,0.12857,4.0947
0.84286,0.12857,4.0687
0.85714,0.12857,4.0583
0,0.14286,5.7179
0.014286,0.14286,5.7017
0.028571,0.14286,5.6817
0.042857,0.14286,5.6582
0.057143,0.14286,5.6314
0.071429,0.14286,5.6019
0.085714,0.14286,5.5702
0.1,0.14286,5.537
0.11429,0.14286,5.5029
0.12857,0.14286,5.4689
0.14286,0.14286,5.4357
0.15714,0.14286,5.4042
0.17143,0.14286,5.3752
0.18571,0.14286,5.3494
0.2,0.14286,5.3277
0.21429,0.14286,5.3105
0.22857,0.14286,5.2985
0.24286,0.14286,5.2921
0.25714,0.14286,5.2915
0.64286,0.14286,5.2181
0.65714,0.14286,5.1196
0.67143,0.14286,5.0163
0.68571,0.14286,4.9097
0.7,0.14286,4.8016
0.71429,0.14286,4.6937
0.72857,0.14286,4.5879
0.74286,0.14286,4.4863
0.75714,0.14286,4.3905
0.77143,0.14286,4.3026
0.78571,0.14286,4.2242
0.8,0.14286,4.157
0.81429,0.14286,4.1024
0.82857,0.14286,4.0616
0.84286,0.14286,4.0355
0.85714,0.14286,4.0251
0,0.15714,5.6863
0.014286,0.15714,5.6701
0.028571,0.15714,5.6502
0.042857,0.15714,5.6266
0.057143,0.15714,5.5999
0.071429,0.15714,5.5704
0.085714,0.15714,5.5387
0.1,0.15714,5.5054
0.11429,0.15714,5.4714
0.12857,0.15714,5.4374
0.14286,0.15714,5.4042
0.15714,0.15714,5.3727
0.17143,0.15714,5.3437
0.18571,0.15714,5.3179
0.2,0.15714,5.2961
0.21429,0.15714,5.279
0.22857,0.15714,5.267
0.24286,0.15714,5.2606
0.25714,0.15714,5.26
0.64286,0.15714,5.1865
0.65714,0.15714,5.0881
0.67143,0.15714,4.9848
0.68571,0.15714,4.8782
0.7,0.15714,4.77
0.71429,0.15714,4.6621
0.72857,0.15714,4.5564
0.74286,0.15714,4.4547
0.75714,0.15714,4.359
0.77143,0.15714,4.2711
0.78571,0.15714,4.1927
0.8,0.15714,4.1255
0.81429,0.15714,4.0709
0.82857,0.15714,4.03
0.84286,0.15714,4.004
0.85714,0.15714,3.9936
0,0.17143,5.6573
0.014286,0.17143,5.6411
0.028571,0.17143,5.6211
0.042857,0.17143,5.5976
0.057143,0.17143,5.5709
0.071429,0.17143,5.5414
0.085714,0.17143,5.5096
0.1,0.17143,5.4764
0.11429,0.17143,5.4424
